THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
4660391,UNITED STATES OF AMERICA,USAF,1975-04-01,586659,SEADAB,U-21,U TAPAO,,,,0,2350.0,,,0,U21,U21,,,SNOOPY25,52,34.0,RADIO DIRECT FINDER,2601,1,,D,7RRFS,,,CAMBODIA,,,,,UNIT: 7RRFS - CALLSIGN: SNOOPY25,,27075058,NONKINETIC,-1,-1,,,,2350.0,0,1975
4660451,VIETNAM (SOUTH),VNAF,1975-04-11,586719,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,15,50.0,ADMINISTRATIVE,0722,1,,D,223HS,,,SOUTH VIETNAM,,,,,UNIT: 223HS - CALLSIGN:,,27075118,NONKINETIC,-1,-1,,,,800.0,0,1975
4660476,UNITED STATES OF AMERICA,USAF,1975-01-08,586744,SEADAB,C-130,U TAPAO,,,,60,800.0,CARGO (TONS),,0,C130,C130,,,,56,48.0,LOG TROOP CARRYING,1112,6,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27075143,NONKINETIC,-1,-1,,,,800.0,0,1975
4660477,UNITED STATES OF AMERICA,USAF,1975-04-21,586745,SEADAB,F-4,UDORN AB,,,,0,1.0,,,0,F4,F4,,,PAPA,480,98.0,FRIENDLY A/C DAM GND,3751,2,,D,432TFW,,,LAOS,,,,,UNIT: 432TFW - CALLSIGN: PAPA,,27075144,NONKINETIC,-1,-1,,,,1.0,0,1975
4660508,VIETNAM (SOUTH),VNAF,1975-02-14,586776,SEADAB,UH-1,BINH THUY,,,,10,800.0,CARGO (TONS),,0,UH1,UH1,,,,105,45.0,COMMAND/CONTROL,0834,1,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:,,27075175,NONKINETIC,-1,-1,,,,800.0,0,1975
4660625,VIETNAM (SOUTH),VNAF,1975-03-20,586893,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,67,52.0,TRAINING,0717,1,,D,124LS,,,SOUTH VIETNAM,,,,,UNIT: 124LS - CALLSIGN:,,27075292,NONKINETIC,-1,-1,,,,800.0,0,1975
4660790,VIETNAM (SOUTH),VNAF,1975-02-13,587058,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,21,18.0,VISUAL RECCE,0774,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27075457,NONKINETIC,-1,-1,,,,800.0,0,1975
4660795,UNITED STATES OF AMERICA,USAF,1975-01-18,587063,SEADAB,HH-43,NAKHON PHANOM,,,,0,800.0,,,0,HH43,HH43,,,,240,98.0,FRIENDLY A/C DAM GND,1121,1,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,27075462,NONKINETIC,-1,-1,,,,800.0,0,1975
4660893,KOREA (SOUTH),KAF,1975-02-23,587161,SEADAB,T-28,BATTAMBANG,,,,0,200.0,,,0,T28,T28,,,,120,54.0,AIRBORNE ALERT,K007,8,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27075560,NONKINETIC,-1,-1,,,,200.0,0,1975
4660912,VIETNAM (SOUTH),VNAF,1975-02-01,587180,SEADAB,A-37,PHAN RANG,,,,0,800.0,,,0,A37,A37,,,,193,5.0,CLOSE AIR SUPPORT,0727,1,,D,534FS,,,SOUTH VIETNAM,,,,,UNIT: 534FS - CALLSIGN:,,27075579,KINETIC,-1,-1,,,,800.0,0,1975
4660927,VIETNAM (SOUTH),VNAF,1975-03-22,587195,SEADAB,F-5,DANANG,,,,0,800.0,,,0,F5,F5,,,,53,3.0,AIR INTERDICTION,0702,1,,D,538FS,,,SOUTH VIETNAM,,,,,UNIT: 538FS - CALLSIGN:,,27075594,KINETIC,-1,-1,,,,800.0,0,1975
4660953,KOREA (SOUTH),KAF,1975-01-16,587221,SEADAB,AU-24,PONCHENTONG,,,,0,200.0,,,0,AU24,AU24,,,,30,35.0,ESCORT/COVER,K024,1,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27075620,NONKINETIC,-1,-1,,,,200.0,0,1975
4661008,VIETNAM (SOUTH),VNAF,1975-01-20,587276,SEADAB,A-37,PHU CAT,,,,0,800.0,,,0,A37,A37,,,,20,53.0,MAINTENANCE,0783,1,,D,532FS,,,SOUTH VIETNAM,,,,,UNIT: 532FS - CALLSIGN:,,27075675,NONKINETIC,-1,-1,,,,800.0,0,1975
4661069,VIETNAM (SOUTH),VNAF,1975-02-13,587337,SEADAB,EC-47,TAN SON NHUT,,,,0,800.0,,,0,EC47,EC47,,,,382,18.0,VISUAL RECCE,0750,1,,D,718RS,,,SOUTH VIETNAM,,,,,UNIT: 718RS - CALLSIGN:,,27075736,NONKINETIC,-1,-1,,,,800.0,0,1975
4661099,VIETNAM (SOUTH),VNAF,1975-01-21,587367,SEADAB,UH-1,PHU CAT,,,,3,800.0,CARGO (TONS),,0,UH1,UH1,,,,52,48.0,LOG TROOP CARRYING,0753,1,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:,,27075766,NONKINETIC,-1,-1,,,,800.0,0,1975
4661108,VIETNAM (SOUTH),VNAF,1975-03-19,587376,SEADAB,F-5,BIEN HOA,,,,0,800.0,,,0,F5,F5,,,,30,53.0,MAINTENANCE,0701,1,,D,522FS,,,SOUTH VIETNAM,,,,,UNIT: 522FS - CALLSIGN:,,27075775,NONKINETIC,-1,-1,,,,800.0,0,1975
4661129,VIETNAM (SOUTH),VNAF,1975-02-22,587397,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,183,18.0,VISUAL RECCE,0781,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27075796,NONKINETIC,-1,-1,,,,800.0,0,1975
4661187,VIETNAM (SOUTH),VNAF,1975-04-06,587455,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,87,52.0,TRAINING,0788,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,27075854,NONKINETIC,-1,-1,,,,800.0,0,1975
4661193,KOREA (SOUTH),KAF,1975-03-19,587461,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,30,54.0,AIRBORNE ALERT,K012,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27075860,NONKINETIC,-1,-1,,,,200.0,0,1975
4661255,VIETNAM (SOUTH),VNAF,1975-01-03,587523,SEADAB,UH-1,BIEN HOA,,,,11,800.0,PASSENGERS,,0,UH1,UH1,,,,97,50.0,ADMINISTRATIVE,0717,1,,D,223HS,,,SOUTH VIETNAM,,,,,UNIT: 223HS - CALLSIGN:,,27075922,NONKINETIC,-1,-1,,,,800.0,0,1975
4661303,VIETNAM (SOUTH),VNAF,1975-03-06,587571,SEADAB,UH-1,DANANG,,,,38,800.0,PASSENGERS,,0,UH1,UH1,,,,67,48.0,LOG TROOP CARRYING,0861,1,,D,233HS,,,SOUTH VIETNAM,,,,,UNIT: 233HS - CALLSIGN:,,27075970,NONKINETIC,-1,-1,,,,800.0,0,1975
4661304,UNITED STATES OF AMERICA,USAF,1975-06-12,587572,SEADAB,C-130,U TAPAO,,,,8,1800.0,PASSENGERS,,0,C130,C130,,,,23,49.0,LOG CARGO CARRYING,1112,3,,N,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27075971,NONKINETIC,-1,-1,,,,1800.0,0,1975
4661405,VIETNAM (SOUTH),VNAF,1975-02-05,587673,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,85,36.0,FAC/TAC,0747,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27076072,NONKINETIC,-1,-1,,,,800.0,0,1975
4661487,UNITED STATES OF AMERICA,USAF,1975-01-21,587755,SEADAB,OV-10,NAKHON PHANOM,,,,0,800.0,,,0,OV10,OV10,,,,225,52.0,TRAINING,1116,11,,D,23TAS,,,THAILAND,,,,,UNIT: 23TAS - CALLSIGN:,,27076154,NONKINETIC,-1,-1,,,,800.0,0,1975
4661618,VIETNAM (SOUTH),VNAF,1975-04-03,587886,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,5,53.0,MAINTENANCE,0796,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27076285,NONKINETIC,-1,-1,,,,800.0,0,1975
4661638,UNITED STATES OF AMERICA,USAF,1975-04-26,587906,SEADAB,HC-130,KORAT,,,,0,800.0,,,0,HC130,HC130,,,,480,98.0,FRIENDLY A/C DAM GND,1107,2,,D,56ARRS,,,THAILAND,,,,,UNIT: 56ARRS - CALLSIGN:,,27076305,NONKINETIC,-1,-1,,,,800.0,0,1975
4661654,VIETNAM (SOUTH),VNAF,1975-02-03,587922,SEADAB,UH-1,BINH THUY,,,,10,800.0,PASSENGERS,,0,UH1,UH1,,,,35,52.0,TRAINING,0726,1,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:,,27076321,NONKINETIC,-1,-1,,,,800.0,0,1975
4661716,UNITED STATES OF AMERICA,USAF,1975-06-16,587984,SEADAB,F-111,KORAT,,,,0,800.0,,,0,F111,F111,,,,166,52.0,TRAINING,1107,7,,D,347TFW,,,THAILAND,,,,,UNIT: 347TFW - CALLSIGN:,,27076383,NONKINETIC,-1,-1,,,,800.0,0,1975
4661824,VIETNAM (SOUTH),VNAF,1975-01-29,588092,SEADAB,A-37,DANANG,,,,0,800.0,,,0,A37,A37,,,,33,52.0,TRAINING,0715,1,,D,550FS,,,SOUTH VIETNAM,,,,,UNIT: 550FS - CALLSIGN:,,27076491,NONKINETIC,-1,-1,,,,800.0,0,1975
4661901,VIETNAM (SOUTH),VNAF,1975-03-01,588169,SEADAB,C-130,TAN SON NHUT,,,,178,800.0,PASSENGERS,,0,C130,C130,,,,125,50.0,ADMINISTRATIVE,0700,1,,D,435TS,,,SOUTH VIETNAM,,,,,UNIT: 435TS - CALLSIGN:,,27076568,NONKINETIC,-1,-1,,,,800.0,0,1975
4661979,VIETNAM (SOUTH),VNAF,1975-04-03,588247,SEADAB,EC-47,TAN SON NHUT,,,,0,800.0,,,0,EC47,EC47,,,,20,52.0,TRAINING,0711,1,,D,718RS,,,SOUTH VIETNAM,,,,,UNIT: 718RS - CALLSIGN:,,27076646,NONKINETIC,-1,-1,,,,800.0,0,1975
4662076,VIETNAM (SOUTH),VNAF,1975-01-10,588344,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,60,36.0,FAC/TAC,0784,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27076743,NONKINETIC,-1,-1,,,,800.0,0,1975
4662141,UNITED STATES OF AMERICA,USAF,1975-05-29,588409,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,450,52.0,TRAINING,1113,30,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,27076808,NONKINETIC,-1,-1,,,,800.0,0,1975
4662255,VIETNAM (SOUTH),VNAF,1975-04-22,588523,SEADAB,UH-1,BINH THUY,,,,405,800.0,PASSENGERS,,0,UH1,UH1,,,,185,48.0,LOG TROOP CARRYING,0784,1,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:,,27076922,NONKINETIC,-1,-1,,,,800.0,0,1975
4662556,UNITED STATES OF AMERICA,USAF,1975-04-17,594947,SEADAB,RF-4,UDORN AB,,,,0,800.0,,,0,RF4,RF4,,,,159,52.0,TRAINING,1115,9,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,27083346,NONKINETIC,-1,-1,,,,800.0,0,1975
4662581,VIETNAM (SOUTH),VNAF,1975-03-17,594972,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,,14,52.0,TRAINING,0848,1,,D,259CH,,,SOUTH VIETNAM,,,,,UNIT: 259CH - CALLSIGN:,,27083371,NONKINETIC,-1,-1,,,,800.0,0,1975
4662733,UNITED STATES OF AMERICA,USAF,1975-05-18,595124,SEADAB,AC-130,KORAT,,,,0,1800.0,,,0,AC130,AC130,,,,61,52.0,TRAINING,1101,1,,N,388TFW,,,THAILAND,,,,,UNIT: 388TFW - CALLSIGN:,,27083523,NONKINETIC,-1,-1,,,,1800.0,0,1975
4662743,KOREA (SOUTH),KAF,1975-03-22,595134,SEADAB,UH-1,PONCHENTONG,,,,10,200.0,CARGO (TONS),,0,UH1,UH1,,,,930,46.0,COMBT TROOP CARRYING,K037,93,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27083533,NONKINETIC,-1,-1,,,,200.0,0,1975
4662750,VIETNAM (SOUTH),VNAF,1975-02-24,595141,SEADAB,UH-1,BIEN HOA,,,,4,800.0,PASSENGERS,,0,UH1,UH1,,,,60,47.0,COMBT CARGO CARRYING,0820,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27083540,NONKINETIC,-1,-1,,,,800.0,0,1975
4662764,UNITED STATES OF AMERICA,USAF,1975-04-28,595155,SEADAB,F-111,KORAT,,,,0,800.0,,,0,F111,F111,,,,191,52.0,TRAINING,1107,8,,D,347TFW,,,THAILAND,,,,,UNIT: 347TFW - CALLSIGN:,,27083554,NONKINETIC,-1,-1,,,,800.0,0,1975
4662778,UNITED STATES OF AMERICA,USN,1975-05-15,595169,SEADAB,RF-8,,,,,0,739.0,,,0,RF8,RF8,,,,0,20.0,PHOTO RECCE,1307,1,,D,775CTG,,,CAMBODIA,,,,,UNIT: 775CTG - CALLSIGN:,,27083568,NONKINETIC,-1,-1,,,,739.0,0,1975
4662804,VIETNAM (SOUTH),VNAF,1975-01-17,595195,SEADAB,F-5,BIEN HOA,,,,12,800.0,M117 GP BOMB (750) LD,,750,F5,F5,,,,106,5.0,CLOSE AIR SUPPORT,0727,1,,D,542FS,,,SOUTH VIETNAM,,,,,UNIT: 542FS - CALLSIGN:,,27083594,KINETIC,-1,-1,,,,800.0,98400,1975
4663068,UNITED STATES OF AMERICA,USAF,1975-06-30,595459,SEADAB,C-130,U TAPAO,,,,84,800.0,PASSENGERS,,0,C130,C130,,,,95,49.0,LOG CARGO CARRYING,1100,12,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27083858,NONKINETIC,-1,-1,,,,800.0,0,1975
4663143,UNITED STATES OF AMERICA,USAF,1975-02-15,595534,SEADAB,HH-53,NAKHON PHANOM,,,,0,800.0,,,0,HH53,HH53,,,,717,98.0,FRIENDLY A/C DAM GND,1119,3,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,27083933,NONKINETIC,-1,-1,,,,800.0,0,1975
4663153,VIETNAM (SOUTH),VNAF,1975-01-14,595544,SEADAB,O-1,DANANG,,,,0,800.0,,,0,O1,O1,,,,70,18.0,VISUAL RECCE,0803,1,,D,110LS,,,SOUTH VIETNAM,,,,,UNIT: 110LS - CALLSIGN:,,27083943,NONKINETIC,-1,-1,,,,800.0,0,1975
4663180,KOREA (SOUTH),KAF,1975-03-19,595571,SEADAB,AU-24,PONCHENTONG,,,,0,200.0,,,0,AU24,AU24,,,,60,54.0,AIRBORNE ALERT,K018,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27083970,NONKINETIC,-1,-1,,,,200.0,0,1975
4663234,VIETNAM (SOUTH),VNAF,1975-03-07,595625,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,15,53.0,MAINTENANCE,0819,1,,D,233HS,,,SOUTH VIETNAM,,,,,UNIT: 233HS - CALLSIGN:,,27084024,NONKINETIC,-1,-1,,,,800.0,0,1975
4663320,VIETNAM (SOUTH),VNAF,1975-04-08,595711,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,7,53.0,MAINTENANCE,0714,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27084110,NONKINETIC,-1,-1,,,,800.0,0,1975
4663368,KOREA (SOUTH),KAF,1975-03-08,595759,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,180,54.0,AIRBORNE ALERT,K001,12,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27084158,NONKINETIC,-1,-1,,,,200.0,0,1975
4663443,VIETNAM (SOUTH),VNAF,1975-03-08,595834,SEADAB,UH-1,BINH THUY,,,,0,800.0,,,0,UH1,UH1,,,,37,44.0,ARMED HELICOPTER,0836,1,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:,,27084233,KINETIC,-1,-1,,,,800.0,0,1975
4663649,VIETNAM (SOUTH),VNAF,1975-03-29,608936,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,17,44.0,ARMED HELICOPTER,0705,1,,D,221HS,,,SOUTH VIETNAM,,,,,UNIT: 221HS - CALLSIGN:,,27097335,KINETIC,-1,-1,,,,800.0,0,1975
4663686,VIETNAM (SOUTH),VNAF,1975-02-09,608973,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,25,52.0,TRAINING,0720,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27097372,NONKINETIC,-1,-1,,,,800.0,0,1975
4663807,UNITED STATES OF AMERICA,USAF,1975-02-17,609094,SEADAB,U-21,U TAPAO,,,,0,50.0,,,0,U21,U21,,,SNOOPY20,50,34.0,RADIO DIRECT FINDER,2602,1,,D,7RRFS,,,CAMBODIA,,,,,UNIT: 7RRFS - CALLSIGN: SNOOPY20,,27097493,NONKINETIC,-1,-1,,,,50.0,0,1975
4663824,UNITED STATES OF AMERICA,USAF,1975-05-24,609111,SEADAB,C-130,U TAPAO,,,,17,800.0,PASSENGERS,,0,C130,C130,,,,67,49.0,LOG CARGO CARRYING,1110,6,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27097510,NONKINETIC,-1,-1,,,,800.0,0,1975
4663843,UNITED STATES OF AMERICA,USAF,1975-01-17,609130,SEADAB,C-130,U TAPAO,,,,111,800.0,PASSENGERS,,0,C130,C130,,,,134,48.0,LOG TROOP CARRYING,1100,12,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27097529,NONKINETIC,-1,-1,,,,800.0,0,1975
4663849,KOREA (SOUTH),KAF,1975-01-08,609136,SEADAB,AU-24,BATTAMBANG,,,,0,200.0,,,0,AU24,AU24,,,,30,54.0,AIRBORNE ALERT,K024,1,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27097535,NONKINETIC,-1,-1,,,,200.0,0,1975
4663949,VIETNAM (SOUTH),VNAF,1975-01-07,609236,SEADAB,RC-47,TAN SON NHUT,,,,3,800.0,PASSENGERS,,0,RC47,RC47,,,,40,20.0,PHOTO RECCE,0712,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,27097635,NONKINETIC,-1,-1,,,,800.0,0,1975
4663960,UNITED STATES OF AMERICA,USAF,1975-03-05,609247,SEADAB,KC-135,U TAPAO,,,,0,800.0,,,0,KC135,KC135,,,,193,43.0,AIR REFUELING,1115,4,,D,307SW,,,THAILAND,,,,,UNIT: 307SW - CALLSIGN:,,27097646,NONKINETIC,-1,-1,,,,800.0,0,1975
4664024,VIETNAM (SOUTH),VNAF,1975-03-19,609311,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,327,18.0,VISUAL RECCE,0769,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27097710,NONKINETIC,-1,-1,,,,800.0,0,1975
4664176,VIETNAM (SOUTH),VNAF,1975-02-15,609463,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,,10,53.0,MAINTENANCE,0775,1,,D,215HS,,,SOUTH VIETNAM,,,,,UNIT: 215HS - CALLSIGN:,,27097862,NONKINETIC,-1,-1,,,,800.0,0,1975
4664455,VIETNAM (SOUTH),VNAF,1975-02-03,609742,SEADAB,F-5,BIEN HOA,,,,24,800.0,MK 82 GP BOMB (500) LD,,500,F5,F5,,,,96,5.0,CLOSE AIR SUPPORT,0785,1,,D,544FS,,,SOUTH VIETNAM,,,,,UNIT: 544FS - CALLSIGN:,,27098141,KINETIC,-1,-1,,,,800.0,127440,1975
4664495,UNITED STATES OF AMERICA,USN,1975-05-15,609782,SEADAB,A-7,,10.500555,103.638333,,7,205.0,,,0,A7,A7,,,,0,3.0,AIR INTERDICTION,1311,5,,D,775CTG,,,CAMBODIA,,103002N1033818E,DDMMSSN DDDMMSSE,,UNIT: 775CTG - CALLSIGN:,US,27098181,KINETIC,-1,-1,,,,205.0,31500,1975
4664677,KOREA (SOUTH),KAF,1975-03-16,609964,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,90,54.0,AIRBORNE ALERT,K005,6,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27098363,NONKINETIC,-1,-1,,,,200.0,0,1975
4664714,UNITED STATES OF AMERICA,USAF,1975-04-24,610001,SEADAB,AC-130,KORAT,,,,0,1800.0,,,0,AC130,AC130,,,,41,52.0,TRAINING,1102,1,,N,388TFW,,,THAILAND,,,,,UNIT: 388TFW - CALLSIGN:,,27098400,NONKINETIC,-1,-1,,,,1800.0,0,1975
4664766,VIETNAM (SOUTH),VNAF,1975-04-09,610053,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,7,50.0,ADMINISTRATIVE,0723,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27098452,NONKINETIC,-1,-1,,,,800.0,0,1975
4664833,VIETNAM (SOUTH),VNAF,1975-02-20,610120,SEADAB,O-1,PLEIKU,,,,0,800.0,,,0,O1,O1,,,,39,50.0,ADMINISTRATIVE,0818,1,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,27098519,NONKINETIC,-1,-1,,,,800.0,0,1975
4664846,VIETNAM (SOUTH),VNAF,1975-02-28,610133,SEADAB,U-17,BIEN HOA,,,,0,800.0,,,0,U17,U17,,,,10,18.0,VISUAL RECCE,0739,1,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,27098532,NONKINETIC,-1,-1,,,,800.0,0,1975
4664944,VIETNAM (SOUTH),VNAF,1975-01-04,610231,SEADAB,C-119,TAN SON NHUT,,,,180,800.0,PASSENGERS,,0,C119,C119,,,,205,50.0,ADMINISTRATIVE,0791,1,,D,720TS,,,SOUTH VIETNAM,,,,,UNIT: 720TS - CALLSIGN:,,27098630,NONKINETIC,-1,-1,,,,800.0,0,1975
4664971,VIETNAM (SOUTH),VNAF,1975-04-18,610258,SEADAB,RC-47,TAN SON NHUT,,,,0,800.0,,,0,RC47,RC47,,,,10,52.0,TRAINING,0757,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,27098657,NONKINETIC,-1,-1,,,,800.0,0,1975
4665016,UNITED STATES OF AMERICA,USAF,1975-05-14,610303,SEADAB,A-7,KORAT,,,,0,0.0,,,0,A7,A7,,,SONIC,0,,,3038,4,,,388TFW,,,,,,,,UNIT: 388TFW - CALLSIGN: SONIC,,27098702,NONKINETIC,-1,-1,,,,0.0,0,1975
4665040,VIETNAM (SOUTH),VNAF,1975-01-20,610327,SEADAB,AC-119,TAN SON NHUT,,,,300,800.0,7.62 AMMO,,6,AC119,AC119,,,,52,3.0,AIR INTERDICTION,0732,1,,D,821CS,,,SOUTH VIETNAM,,,,,UNIT: 821CS - CALLSIGN:,,27098726,KINETIC,-1,-1,,,,800.0,18000,1975
4665070,VIETNAM (SOUTH),VNAF,1975-01-22,610357,SEADAB,U-6,TAN SON NHUT,,,,0,800.0,,,0,U6,U6,,,,92,97.0,OTHER,0767,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,27098756,NONKINETIC,-1,-1,,,,800.0,0,1975
4665086,KOREA (SOUTH),KAF,1975-03-10,610373,SEADAB,AC-47,PONCHENTONG,,,,0,1400.0,,,0,AC47,AC47,,,,110,54.0,AIRBORNE ALERT,K039,2,,N,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,27098772,NONKINETIC,-1,-1,,,,1400.0,0,1975
4665097,UNITED STATES OF AMERICA,USAF,1975-06-20,610384,SEADAB,HC-130,KORAT,,,,0,800.0,,,0,HC130,HC130,,,,240,98.0,FRIENDLY A/C DAM GND,1112,1,,D,56ARRS,,,THAILAND,,,,,UNIT: 56ARRS - CALLSIGN:,,27098783,NONKINETIC,-1,-1,,,,800.0,0,1975
4665230,UNITED STATES OF AMERICA,USAF,1975-03-29,610517,SEADAB,C-130,U TAPAO,,,,152,800.0,PASSENGERS,,0,C130,C130,,,,145,48.0,LOG TROOP CARRYING,1100,16,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,27098916,NONKINETIC,-1,-1,,,,800.0,0,1975
4665272,VIETNAM (SOUTH),VNAF,1975-03-11,610559,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,35,36.0,FAC/TAC,0853,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27098958,NONKINETIC,-1,-1,,,,800.0,0,1975
4665383,VIETNAM (SOUTH),VNAF,1975-03-04,610670,SEADAB,C-130,TAN SON NHUT,,,,345,800.0,PASSENGERS,,0,C130,C130,,,,76,50.0,ADMINISTRATIVE,0775,1,,D,437TS,,,SOUTH VIETNAM,,,,,UNIT: 437TS - CALLSIGN:,,27099069,NONKINETIC,-1,-1,,,,800.0,0,1975
4665434,VIETNAM (SOUTH),VNAF,1975-01-11,610721,SEADAB,CH-47,DANANG,,,,8,800.0,PASSENGERS,,0,CH47,CH47,,,,30,56.0,DEFOL/DEFOL SURVEY,0725,1,,D,247HS,,,SOUTH VIETNAM,,,,,UNIT: 247HS - CALLSIGN:,,27099120,NONKINETIC,-1,-1,,,,800.0,0,1975
