THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
2277811,UNITED STATES OF AMERICA,USAF,10/12/67,1798176,CACTA6669,F-100,PHU CAT,15.88268123,107.8528354,TROOPS,12,955,750LB BLU-1/27,,694,F100D,F100,,,,37,3,AIR INTERDICTION,JH812,3,IN COUNTRY - SOUTH VIETNAM,D,JAMOH0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PZC058579,##ABC111222,3207H,MISSION: VS10-3108 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24780969,KINETIC,0,0,,,,1005,-1,1967
2280216,UNITED STATES OF AMERICA,USAF,10/12/67,1801315,CACTA6669,AC-47,BIEN HOA,11.58214198,106.5398199,AREA\DEPOT,45,2020,MK-24,,25,AC47D,AC47,,,,0,37,FLARE DROP,JA007,1,IN COUNTRY - SOUTH VIETNAM,N,JALDA0,NOT OBS,GRND FWD AIR CNTL,SOUTH VIETNAM,,48PXT682807,##ABC111222,0609N,MISSION: VS10-3687 - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24783380,NONKINETIC,0,0,,,,2155,-1,1967
2280483,UNITED STATES OF AMERICA,USAF,10/12/67,1801674,CACTA6669,A-1,PLEIKU,15.6,106.783333,TROOPS,4,1004,CBU-14/25,,250,A1G,A1,,,,0,1,STRIKE,JM009,1,STEEL TIGER - STEEL TIGER,D,JAAGD0,CLEAR,ABN FWD AIR CNTL (TIGER HOUND),LAOS,,153600N1064700E,DDMMSSN DDDMMSSE,0209N,MISSION: SLTH-219 - CONTROL_TYPE: ABN FWD AIR CNTL (TIGER HOUND) - RTCOR: RTE AREA G (OUT-OF-COUNTRY MISSIONS),YB,24783647,KINETIC,0,0,,,,1008,-1,1967
2281751,UNITED STATES OF AMERICA,USAF,10/12/67,1803343,CACTA6669,F-100,BIEN HOA,10.56669976,107.2947296,CAMP,12,2355,500LB GP MK-82,,500,F100D,F100,,,,33,5,CLOSE AIR SUPPORT,JA015,3,IN COUNTRY - SOUTH VIETNAM,M,JAJJY0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYS514689,##ABC111222,9999N,MISSION: VS10-3070 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,24784919,KINETIC,0,0,,,,2,-1,1967
2282346,UNITED STATES OF AMERICA,USN,10/12/67,1804124,CACTA6669,RA-5,WESTPAC 64,18.541666,105.594444,AREA\DEPOT,0,0,,,0,RA5C,RA5,,,,15,20,PHOTO RECCE,C0020,1,#NAME?,D,N63915,NOT OBS,,NORTH VIETNAM,,183230N1053540E,DDMMSSN DDDMMSSE,0101R,MISSION: UE466D - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),WF,24785514,NONKINETIC,0,0,,,,0,-1,1967
2283573,UNITED STATES OF AMERICA,USAF,10/12/67,1805736,CACTA6669,A-1,PLEIKU,13.97777555,108.3049242,BUILDINGS,0,440,M-3,,50,A1E,A1,,,,0,3,AIR INTERDICTION,JM004,1,IN COUNTRY - SVN,D,JAAGD0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR092468,##ABC111222,0409N,MISSION: VS10-311 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,24786744,KINETIC,0,8,,,,455,-1,1967
2284497,UNITED STATES OF AMERICA,USAF,10/12/67,1806949,CACTA6669,F-4,DANANG,17.083,106.97,ANTI-AIRCRAFT,2,257,500LB GP MK-82,,500,F4C,F4,,,,32,1,STRIKE,JG903,2,ROLLING THUN - ROLLING THUND,D,JAJIY0,CLEAR,TPQ-10,NORTH VIETNAM,,17083N106970E,DD.DDDN DDD.DDDE,0109NH,MISSION: RT57C - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24787668,KINETIC,0,0,,,,257,-1,1967
2287158,UNITED STATES OF AMERICA,USAF,10/12/67,1810485,CACTA6669,F-105,KORAT,17.217,106.15,CAVE,6,913,750LB GP M-117,,799,F105D,F105,,,,33,1,STRIKE,JI009,2,STEEL TIGER - STEEL TIGER,D,JAJJL0,,ABN FWD AIR CNTL,LAOS,,17217N106150E,DD.DDDN DDD.DDDE,,MISSION: SL1047 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24790333,KINETIC,0,0,,,,913,-1,1967
2289712,UNITED STATES OF AMERICA,USMC,10/12/67,1813898,CACTA6669,A-6,DANANG,20.866666,104.583333,ANTI-AIRCRAFT,0,1425,SHRIKE,,395,A6A,A6,,,,32,1,STRIKE,JX023,1,ROLLING THUN - ROLLING THUND,N,M01242,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,205200N1043500E,DDMMSSN DDDMMSSE,1009N,MISSION: RT71 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6A (OUT-OF-COUNTRY MISSIONS),VJ,24792891,KINETIC,0,2,,,,1510,-1,1967
2290817,UNITED STATES OF AMERICA,USN,10/12/67,1815356,CACTA6669,A-4,WESTPAC 64,19.583,105.817,AREA\DEPOT,0,40,,,0,A4C,A4,,,,34,4,ARMED RECCE,C0017,2,ROLLING THUN - ROLLING THUND,D,N09480,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,19583N105817E,DD.DDDN DDD.DDDE,0259H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,24793998,KINETIC,0,0,,,,100,-1,1967
2292771,UNITED STATES OF AMERICA,USAF,10/12/67,1822205,CACTA6669,F-4,CAM RANH BAY,12.39473765,109.0117708,TROOPS,23,42,250LB MK-81,,260,F4C,F4,,,,33,3,AIR INTERDICTION,JC001,2,IN COUNTRY - SVN,D,JAJJA0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP842709,##ABC111222,9999,MISSION: VS-215 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,24799210,KINETIC,0,1,,,,52,-1,1967
2293634,UNITED STATES OF AMERICA,USMC,10/12/67,1823332,CACTA6669,A-4,CHU LAI,16.95788955,106.9721345,ANTI-AIRCRAFT,0,2030,MK-11/MK-12,,57,A4E,A4,,,,13,6,DIRECT AIR SUPPORT,ME003,1,IN COUNTRY,N,M01311,,TPQ-10,SOUTH VIETNAM,,48QYD10307580,##ABC11112222,9999,MISSION: VS1012090 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24800074,KINETIC,0,2,,,,2042,-1,1967
2293832,UNITED STATES OF AMERICA,USMC,10/12/67,1823584,CACTA6669,TF9,CHU LAI,16.27161482,107.8097681,ANTI-AIRCRAFT,0,630,MK-11/MK-12,,57,TF9J,TF9,,,,25,6,DIRECT AIR SUPPORT,ME022,1,IN COUNTRY,D,M01013,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QZD00600090,##ABC11112222,9999N,MISSION: VS1012167 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24800272,KINETIC,0,2,,,,633,-1,1967
2295070,UNITED STATES OF AMERICA,USAF,10/12/67,1825291,CACTA6669,A-1,UDORN AB,19.209,103.619,BIVOUAC,4,920,750LB GP M-117,,799,A1E,A1,,,,60,4,ARMED RECCE,JS004,2,BARREL ROLL - BARREL ROLL,D,JAEWX0,BROKEN,PREBRIEFED TGT,LAOS,,19209N103619E,DD.DDDN DDD.DDDE,,MISSION: BR1045 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,UG,24801512,KINETIC,0,0,,,,922,-1,1967
2295711,UNITED STATES OF AMERICA,USAF,10/12/67,1826135,CACTA6669,F-4,UBON AB,17.75,106.466666,AREA\DEPOT,18,1130,2.75IN HEAT RK,,18,F4C,F4,,,,0,1,STRIKE,JV008,2,ROLLING THUN - ROLLING THUND,E,JAJJT0,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,174500N1062800E,DDMMSSN DDDMMSSE,9999N,MISSION: RT57C82N - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24802153,KINETIC,0,0,,,,1131,-1,1967
2298317,UNITED STATES OF AMERICA,USAF,10/12/67,1358109,CACTA6669,EC-47,TAN SON NHUT,10.75714857,107.3290641,UNKNOWN\UNIDENTIFIED,0,340,,,0,EC47N,EC47,,,,50,54,AIRBORNE ALERT,JP052,1,IN COUNTRY,D,JANSO0,SCATTERED,,SOUTH VIETNAM,,48PYS5590,##ABC1122,9999NL,MISSION: VS1127 - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,24424705,NONKINETIC,0,0,,,,535,-1,1967
2298602,UNITED STATES OF AMERICA,USAF,10/12/67,1358442,CACTA6669,B-57,PHAN RANG,11.36280603,106.4671557,AREA\DEPOT,12,705,M-39,,50,B57B,B57,,,,0,3,AIR INTERDICTION,JL023,2,IN COUNTRY - VS,D,JACCK0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT604564,##ABC111222,0709N,MISSION: VS10-3120 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24424992,KINETIC,0,0,,,,730,-1,1967
2298890,UNITED STATES OF AMERICA,USAF,10/12/67,1358777,CACTA6669,A-37,BIEN HOA,11.35164915,106.5275759,AREA\DEPOT,12,300,500LB GP MK-82,,500,A37A,A37,,,,29,5,CLOSE AIR SUPPORT,JA023,3,IN COUNTRY - SOUTH VIETNAM,D,JAPNU0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT670552,##ABC111222,0309N,MISSION: VS10-3058 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24425280,KINETIC,0,0,,,,315,-1,1967
2299758,UNITED STATES OF AMERICA,USN,10/12/67,1359786,CACTA6669,A-4,WESTPAC 11,18.467,105.883,AREA\DEPOT,0,100,,,0,A4C,A4,,,,36,4,ARMED RECCE,I0002,2,ROLLING THUN - ROLLING THUND,D,N09704,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,18467N105883E,DD.DDDN DDD.DDDE,0506H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),WF,24426148,KINETIC,0,0,,,,120,-1,1967
2300311,UNITED STATES OF AMERICA,USAF,10/12/67,1360427,CACTA6669,AC-47,BIEN HOA,10.9757406,106.2830899,TROOPS,9,1240,MK-24,,25,AC47D,AC47,,,,0,37,FLARE DROP,JA050,1,IN COUNTRY - SOUTH VIETNAM,N,JALDA0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT405135,##ABC111222,9999N,MISSION: VS10-4757 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24426703,NONKINETIC,0,0,,,,1325,-1,1967
2302216,UNITED STATES OF AMERICA,USN,10/12/67,1362644,CACTA6669,A-4,WESTPAC 34,20.494,105.924,MOTOR VEHICLE,1,1350,CBU-2,,743,A4E,A4,,,,0,4,ARMED RECCE,Y0028,1,ROLLING THUN - ROLLING THUND,N,N09611,,PREBRIEFED TGT,NORTH VIETNAM,,20494N105924E,DD.DDDN DDD.DDDE,9999N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XH,24428612,KINETIC,0,0,,,,1354,-1,1967
2303240,UNITED STATES OF AMERICA,USAF,10/12/67,1363832,CACTA6669,F-105,KORAT,19.267,104.467,BRIDGE,0,152,CBU-24/29,,1388,F105D,F105,,,,55,4,ARMED RECCE,JI002,2,ROLLING THUN - ROLLING THUND,D,JAMOF0,CLEAR,TGT OF OPPORTUNITY,NORTH VIETNAM,,19267N104467E,DD.DDDN DDD.DDDE,,MISSION: RT57A082 - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),VG,24429636,KINETIC,0,4,,,,152,-1,1967
2303795,UNITED STATES OF AMERICA,USAF,10/12/67,1366006,CACTA6669,F-4,UBON AB,17.717,106.483,AREA\DEPOT,38,1225,2.75IN HEAT RK,,18,F4C,F4,,,,0,1,STRIKE,JV011,2,ROLLING THUN - ROLLING THUND,N,JAJJT0,CLEAR,TGT OF OPPORTUNITY,NORTH VIETNAM,,17717N106483E,DD.DDDN DDD.DDDE,9999N,MISSION: RT57C82N - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24431496,KINETIC,0,0,,,,1226,-1,1967
2304072,UNITED STATES OF AMERICA,USAF,10/12/67,1366326,CACTA6669,A-37,BIEN HOA,11.35164915,106.5275759,AREA\DEPOT,6,300,500BLU11/23/32,,500,A37A,A37,,,,29,5,CLOSE AIR SUPPORT,JA023,3,IN COUNTRY - SOUTH VIETNAM,D,JAPNU0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT670552,##ABC111222,0309N,MISSION: VS10-3058 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24431774,KINETIC,0,0,,,,315,-1,1967
2304321,UNITED STATES OF AMERICA,USAF,10/12/67,1366610,CACTA6669,RF-4,TAN SON NHUT,17.6,105.733333,AREA\DEPOT,0,750,,,0,RF4C,RF4,,,,24,20,PHOTO RECCE,JP041,1,#NAME?,D,JAJQI0,CLEAR,,LAOS,,1736N10544E1729,DDMMSSN DDDMMSSE,,MISSION: UE931G - CONTROL_TYPE:  - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24432024,NONKINETIC,0,0,,,,755,-1,1967
2306338,UNITED STATES OF AMERICA,USN,10/12/67,1368943,CACTA6669,A-4,WESTPAC 34,18.848,105.656,BRIDGE,10,1505,500LB GP MK-82,,500,A4E,A4,,,,0,4,ARMED RECCE,Y0032,2,ROLLING THUN - ROLLING THUND,N,N09611,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,18848N105656E,DD.DDDN DDD.DDDE,9999N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WF,24434044,KINETIC,0,0,,,,1530,-1,1967
2306579,UNITED STATES OF AMERICA,USAF,10/12/67,1369217,CACTA6669,F-100,TUY HOA,12.96272606,109.3188978,CAVE,12,250,500LB GP MK-82,,500,F100D,F100,,,,30,5,CLOSE AIR SUPPORT,JD002,3,IN COUNTRY - SOUTH VIETNAM,D,JAJIL0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PCQ180335,##ABC111222,0709N,MISSION: VS10-3093 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,24434285,KINETIC,0,0,,,,300,-1,1967
2306734,UNITED STATES OF AMERICA,USMC,10/12/67,1369395,CACTA6669,A-4,CHU LAI,16.59298334,107.1398605,TROOPS,0,425,MK-11/MK-12,,57,A4E,A4,,,,34,6,DIRECT AIR SUPPORT,ME030,2,IN COUNTRY,D,M01311,SCATTERED,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD28603560,##ABC11112222,227,MISSION: VS1012098 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24434440,KINETIC,0,4,,,,430,-1,1967
2307147,UNITED STATES OF AMERICA,USN,10/12/67,1369854,CACTA6669,A-4,WESTPAC 34,18.847777,105.656944,MOTOR VEHICLE,8,1355,MK-24,,25,A4E,A4,,,,0,4,ARMED RECCE,Y0030,2,ROLLING THUN - ROLLING THUND,N,N09614,BROKEN,PREBRIEFED TGT,NORTH VIETNAM,,185052N1053925E,DDMMSSN DDDMMSSE,9999N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WF,24434853,KINETIC,0,0,,,,1355,-1,1967
2307267,UNITED STATES OF AMERICA,USN,10/12/67,1369996,CACTA6669,F-8,WESTPAC 34,20.354,106.125,BRIDGE,4,815,750LB GP M-117,,799,F8E,F8,,,,36,1,STRIKE,Y0010,2,ROLLING THUN - ROLLING THUND,D,N09106,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,20354N106125E,DD.DDDN DDD.DDDE,0609N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XH,24434973,KINETIC,0,0,,,,816,-1,1967
2309646,UNITED STATES OF AMERICA,USAF,10/12/67,1372760,CACTA6669,C-130,UDORN AB,16.8475,105.963888,UNKNOWN\UNIDENTIFIED,0,830,,,0,C130A,C130,,,,0,18,VISUAL RECCE,JS008,1,STEEL TIGER - STEEL TIGER,D,JAIZU0,SCATTERED,,LAOS,,165051N1055750E,DDMMSSN DDDMMSSE,,MISSION: SL1070 - CONTROL_TYPE:  - RTCOR: UNKNOWN,XC,24437356,NONKINETIC,0,0,,,,833,-1,1967
2311154,UNITED STATES OF AMERICA,USAF,10/12/67,1374485,CACTA6669,A-1,UDORN AB,19.184722,103.644444,ANTI-AIRCRAFT,2,935,2.75IN FLECHET,,18,A1E,A1,,,,0,4,ARMED RECCE,JS004,2,BARREL ROLL - BARREL ROLL,D,JAEWX0,BROKEN,PREBRIEFED TGT,LAOS,,191105N1033840E,DDMMSSN DDDMMSSE,,MISSION: BR1045 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,UG,24438866,KINETIC,0,0,,,,936,-1,1967
2311578,UNITED STATES OF AMERICA,USN,10/12/67,1374980,CACTA6669,A-4,WESTPAC 11,21,107.75,AREA\DEPOT,0,515,MK-11/MK-12,,57,A4B,A4,,,,15,21,WEATHER RECCE,I0016,1,ROLLING THUN - ROLLING THUND,D,N09082,CLEAR,UNKNOWN,NORTH VIETNAM,,210000N1074500E,DDMMSSN DDDMMSSE,9999N,MISSION: RT57C - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),,24439290,NONKINETIC,0,1,,,,600,-1,1967
2312532,UNITED STATES OF AMERICA,USAF,10/12/67,1376079,CACTA6669,F-100,PHAN RANG,13.46592053,109.1445747,AREA\DEPOT,12,440,750LB GP M-117,,799,F100D,F100,,,,39,5,CLOSE AIR SUPPORT,JL013,3,IN COUNTRY - VS,D,JAJKK0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBQ995893,##ABC111222,0309N,MISSION: VS10-3134 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,24440247,KINETIC,0,0,,,,500,-1,1967
2313257,UNITED STATES OF AMERICA,USAF,10/12/67,1376930,CACTA6669,EB-66,VTBI,17.5,106.25,RADAR,0,728,,,0,EB66B,EB66,,,,33,39,ECM,JR909,1,ROLLING THUN - ROLLING THUND,D,JAMOZ0,UNDERCAST,,NORTH VIETNAM,,1730N10615E1645,DDMMSSN DDDMMSSE,,MISSION: RTFB104D2 - CONTROL_TYPE:  - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24440972,NONKINETIC,0,0,,,,851,-1,1967
2314563,UNITED STATES OF AMERICA,USMC,10/12/67,1378449,CACTA6669,A-6,DANANG,17.333,106.617,MOTOR VEHICLE,6,1220,500LB GP MK-82,,500,A6A,A6,,,,0,1,STRIKE,JX022,1,ROLLING THUN - ROLLING THUND,N,M01242,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,17333N106617E,DD.DDDN DDD.DDDE,1009N,MISSION: RT458 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24442278,KINETIC,0,10,,,,1221,-1,1967
2314866,UNITED STATES OF AMERICA,USMC,10/12/67,1378784,CACTA6669,F-4,DANANG,17.183333,106.9,BRIDGE,16,0,500LB GP MK-82,,500,F4B,F4,,,,24,1,STRIKE,MX001,2,ROLLING THUN - ROLLING THUND,D,M01122,OVERCAST,ABN FWD AIR CNTL,NORTH VIETNAM,,171100N1065400E,DDMMSSN DDDMMSSE,0709N,MISSION: RT47 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24442581,KINETIC,0,2,,,,10,-1,1967
2317569,UNITED STATES OF AMERICA,USN,10/12/67,1381944,CACTA6669,A-4,WESTPAC 34,20.825,106.723,ANTI-AIRCRAFT,0,440,,,0,A4E,A4,,,,28,1,STRIKE,Y0008,2,ROLLING THUN - ROLLING THUND,D,N09614,UNDERCAST,PREBRIEFED TGT,NORTH VIETNAM,,20825N106723E,DD.DDDN DDD.DDDE,9999N,MISSION: RTIH57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6B (OUT-OF-COUNTRY MISSIONS),XH,24445291,KINETIC,0,0,,,,440,-1,1967
2317797,UNITED STATES OF AMERICA,USAF,10/12/67,1382198,CACTA6669,F-100,TUY HOA,12.39563476,109.0108444,ANTI-AIRCRAFT,24,115,M-39,,50,F100D,F100,,,,18,5,CLOSE AIR SUPPORT,JD001,3,IN COUNTRY - SOUTH VIETNAM,D,JAJIL0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP841710,##ABC111222,9999N,MISSION: VS10-3092 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,24445519,KINETIC,0,0,,,,132,-1,1967
2317911,UNITED STATES OF AMERICA,USMC,10/12/67,1382330,CACTA6669,A-4,CHU LAI,16.95788955,106.9721345,ANTI-AIRCRAFT,2,2030,750LB GP M-117,,799,A4E,A4,,,,13,6,DIRECT AIR SUPPORT,ME003,1,IN COUNTRY,N,M01311,BROKEN,TPQ-10,SOUTH VIETNAM,,48QYD10307580,##ABC11112222,9999,MISSION: VS1012090 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24445633,KINETIC,0,0,,,,2042,-1,1967
2318214,UNITED STATES OF AMERICA,USN,10/12/67,1382669,CACTA6669,A-6,WESTPAC 64,18.7,105.649,AREA\DEPOT,18,30,500LB GP MK-82,,500,A6A,A6,,,,18,4,ARMED RECCE,C0019,1,ROLLING THUN - ROLLING THUND,D,N09093,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,18700N105649E,DD.DDDN DDD.DDDE,0359N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WF,24445937,KINETIC,0,0,,,,30,-1,1967
2325743,VIETNAM (SOUTH),VNAF,10/12/67,1391472,CACTA6669,A-1,BINH THUY,10.33257321,106.0986477,TROOPS,2,705,M-3,,50,A1H,A1,,,,50,3,AIR INTERDICTION,VB003,3,IN COUNTRY - RAINBOW,D,V50040,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS20604230,##ABC11112222,9999 N,MISSION: VS4656 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,24453482,KINETIC,0,22,,,,715,-1,1967
2325782,UNITED STATES OF AMERICA,USAF,10/12/67,1391526,CACTA6669,F-100,BIEN HOA,11.17614428,107.1346195,BUILDINGS,2,215,750LB BLU-1/27,,694,F100D,F100,,,,0,5,CLOSE AIR SUPPORT,JA022,3,IN COUNTRY - SOUTH VIETNAM,D,JAJHJ0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYT334362,##ABC111222,0189N,MISSION: VS10-3072 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,24453521,KINETIC,0,0,,,,226,-1,1967
